models,all,person,no person,animal,electronic,sports,mean context
aim,0.7267708439943905,0.8027026473349808,0.6036813943685916,0.646115308699652,0.6651184174828257,0.9274257790891984,0.7286357318282732
cas,0.7240310625921628,0.7942662453761202,0.6095737276849728,0.6089639468845417,0.6417510150588737,0.9338819737243935,0.718744661886844
covsal,0.8446138983929944,0.9155410072705841,0.729637321896691,0.814084634095417,0.733162373117282,1.0217759967329283,0.8431358719176494
gbvs,0.9523079770432561,1.0172864335276015,0.8469744791633693,0.8778768723169592,0.851408446520175,1.1903043860016638,0.9560264324288376
icf,0.7769913525111319,0.8411049614365294,0.6730598180425929,0.7176245495649254,0.714423818515187,0.8489443648017104,0.7620248108120128
ik,0.6447182223336806,0.7146549673924613,0.5313470777120781,0.5827553824199599,0.6046589145625746,0.8499064353860395,0.654673499967799
sun,0.4270479286481908,0.45077608041872474,0.38858334577806203,0.24436995390857785,0.41680583418508826,0.41203967055135166,0.38993713558166593
mean model,0.7280687550736867,0.7909046203938574,0.6261224520923367,0.6416843782700047,0.6610469742060009,0.8834683723267549,0.7218825920604403
