context,0.0,0.3,0.5,0.7
all,0.7353617268281705,0.7280687550736867,0.7538630607046747,0.7697617036239919
person,0.7827826228636918,0.7909046203938574,0.8320523438172825,0.8576527136094584
no person,0.6584899585179569,0.6261224520923367,0.6271141175537104,0.6272857505949199
animal,0.6790779065342328,0.6416843782700047,0.6536727654792233,0.6618913000043317
electronic,0.6423707524370844,0.6610469742060009,0.6989560818680001,0.7196475425307438
sports,0.9034475960537987,0.8834683723267549,0.9014794486541339,0.9106871191109293
