context,0.0,0.3,0.5,0.7
all,0.7017727111985589,0.6976101095636513,0.699068570588342,0.7000767445134638
person,0.7102030683218875,0.7082642518953123,0.7105751337347839,0.7121042574945023
no person,0.6881066585986368,0.6803209854612401,0.6804158261193727,0.6805795129442013
animal,0.6828073696025634,0.6747279903607668,0.6753391366819422,0.6758155259180093
electronic,0.684005408341881,0.6830367638033387,0.6856603867214733,0.6877266043906581
sports,0.7243032690654796,0.7173838198221967,0.7180317561093402,0.7188473971062008
