,all,person,no person,animal,sports,electronic
aim,0.6726302913186298,0.6838919293561726,0.6515898298904841,0.6600245367932315,0.7046415039392622,0.6667724198391519
cas,0.6987285785442877,0.7116243443229688,0.6746350264741358,0.6896738445646619,0.745199579191034,0.6866976675160141
covsal,0.7467955480701445,0.7530525779247402,0.7351053485741658,0.7511487160016426,0.7578161903589672,0.7433903042965795
gbvs,0.7519465198854154,0.7607846070230878,0.7354340524362871,0.755935163311468,0.7817192638699718,0.7479939100839766
icf,0.7157400570687136,0.7273147446345809,0.6941147156698342,0.7084226619273872,0.7432680729180577,0.7090476157464389
ik,0.6623150973508091,0.6774642919658679,0.6340113955355824,0.6580866011623464,0.6955485726970856,0.6639651043325601
sun,0.631390602940842,0.6361097478236779,0.6225736807888309,0.595219217754537,0.6373956889440207,0.6336859354965152
