,all,person,no person,animal,sports,electronic
aim,4.0659170537773575,3.971755066806879,4.241842762652493,3.830687641195436,3.963543391878341,4.183491362196784
cas,4.247215487658579,4.2011274200847994,4.33332322836656,3.975986411984485,4.305444319544973,4.285499166188823
covsal,3.5385797082151536,3.494179465323103,3.621534034651162,3.4460250597124302,3.4691844596559616,3.5979818839293447
gbvs,4.513556455543485,4.445301219718165,4.641079792012307,4.317322800067486,4.5065255578251815,4.6067086972532865
icf,4.156458957260588,4.094884107264671,4.271501125368274,3.9613445801836455,3.8255213112965234,4.309908646980537
ik,3.809030099167352,3.744729519962624,3.9285167706452575,3.5685347639703293,3.6013636462611336,3.8680622481692235
sun,3.9327428325333367,3.849548235516483,4.088177832639696,3.5818417491787167,3.809954190683696,4.015375395135042
