,0.0,0.3,0.5,0.7
aim,0.6116692795711884,0.6419935819857318,0.6653804810776173,0.6820079018485795
cas,0.7436295109273131,0.7644754148511611,0.784116351890081,0.80425797119955
covsal,0.841547171027929,0.8666582201912264,0.8867172210625648,0.8997213402045338
gbvs,0.9670837675804691,0.9851503952457134,1.0002740787874431,1.011808169642199
icf,0.824811670398101,0.8446055343284856,0.8572987331464952,0.862981449682847
ik,0.5941056439770894,0.628931520665253,0.6538389624855431,0.6687551395781566
sun,0.4370086683045922,0.47290536088586205,0.5020375961331848,0.525473341123616
