,all,person,no person,animal,sports,electronic
aim,0.11153132009578894,0.0993650393481443,0.110593624307673,0.09758486494324664,0.08489410065747771,0.10607450773007362
cas,0.11511857209724545,0.11036671187298423,0.1120269765044256,0.11283383720701964,0.10305158460859727,0.10807485316414292
covsal,0.10662789257287088,0.10947806071406734,0.09494171506479597,0.11005706489707766,0.1187974569113742,0.10259378647587072
gbvs,0.11829719319309293,0.1093852739447678,0.11441746206943415,0.11016819684214137,0.09840814767683206,0.11420551039514755
icf,0.11994767874414275,0.11408064937896688,0.12152913918662145,0.12569726224570082,0.11767494312881514,0.11079933754880604
ik,0.1021058083041268,0.09691930134144404,0.10180413792715946,0.10227714494848653,0.092754800848983,0.09957622358857522
sun,0.121621160265684,0.1111977797242334,0.11849061494067085,0.10994964394081172,0.10205064760890363,0.10783667605693424
dg,0.08543680821320311,0.08511181320732762,0.08214274297561625,0.09036842666477447,0.09498722004542988,0.08091385055283637
