,all,person,no person,animal,sports,electronic
aim,0.4103628508822769,0.43215563587863604,0.3350621750419704,0.3860514072414228,0.4364465137664252,0.4170356988244857
cas,0.5147288940099718,0.5255222758943674,0.4597320665637154,0.5422586931459114,0.5839450707202724,0.4867528390781855
covsal,0.6386161299153226,0.6506767087632884,0.601418369843267,0.6278889682083854,0.6718820749913621,0.6313230498145425
gbvs,0.4854475327193159,0.4973724223178505,0.4392480101026538,0.4973746441757243,0.5318137041960832,0.4822264597438004
icf,0.5969801106742095,0.6113648651892248,0.5399681858785244,0.6120300942436266,0.6512666232533155,0.5970512686576135
ik,0.5288784257016309,0.5493532477895088,0.4479640196726062,0.5310765401859036,0.5794373403279985,0.5439959732553931
sun,0.4679967193275201,0.4940982580480146,0.4030684789525778,0.4603478992120666,0.500843241080803,0.475918136045176
