,all,person,no person,animal,sports,electronic
aim,3.0373044857248126,3.0089095365266534,3.0827336305523576,2.996477819330628,3.0589488441684543,3.0274222388850918
cas,2.901391054251512,2.8697952187153137,2.957940139235232,2.866022880953133,2.8795008229907584,2.8946296492146164
covsal,1.837313103820424,1.853170851294314,1.7968117247341515,1.8303051336739675,1.8207979053848484,1.8545825604129351
gbvs,2.7313484244595863,2.7063459981311535,2.7734397080318147,2.6899450119216657,2.7349470328032317,2.7149584624246987
icf,3.0909624623452765,3.015601333404576,3.223719606764861,3.0332187873856338,3.2185494230465617,3.0289961767061344
ik,3.0755857271807927,3.122522804204546,2.982259785700983,2.896108630961262,3.3993118848120423,3.0393224563516106
sun,2.993377948440595,2.970495733649716,3.0303210960121856,2.976481573666637,3.0504687391546423,2.984928420592416
