,all,person,no person,animal,sports,electronic
aim,0.09707370863111614,0.09686699747384976,0.0954367887306201,0.10257034992833894,0.09968121395634023,0.09227385908238668
cas,0.10503389002131416,0.10440206894914912,0.10322084366524706,0.10918178223863154,0.10267615179946156,0.10135036388317206
covsal,0.09370454999463664,0.09272907156192148,0.09489628486433703,0.09195288821287537,0.09280963756696316,0.09279435111825823
gbvs,0.09019163739166183,0.0896628076917256,0.08950980632708709,0.09073388130502397,0.08840996077097654,0.08920476561433928
icf,0.10733357659350576,0.10524550103567304,0.10832046921687223,0.11295478907400296,0.10779343264802467,0.10441298153738524
ik,0.10896755746283984,0.1080396224142887,0.10692587025831353,0.11529190481768828,0.11066764424923692,0.10864234460273857
sun,0.09896864557525437,0.09915433547906184,0.09858900620665448,0.11209840290774514,0.10680947582375502,0.0910175877339294
dg,0.0933908697030198,0.09061238960948904,0.095205493173785,0.09468640433939073,0.08695824845169307,0.08965606611791449
