,all,person,no person,animal,sports,electronic
aim,0.4015524790350769,0.374623675250606,0.4518643835239637,0.3384436259798054,0.32744721496743306,0.40664813475316014
cas,0.5085048575187292,0.4931406689751863,0.5372102390402711,0.4358416272610649,0.4849208610990217,0.498239882748146
covsal,0.5232798742735935,0.519232595929337,0.5308415277033531,0.4950032708744832,0.4893609313059106,0.5143055783679968
gbvs,0.5554034028184869,0.5327133810524141,0.5977958617291099,0.4923720823966729,0.5081650413765173,0.5533266644054613
icf,0.5324804827737757,0.5195036101747126,0.5567255691873435,0.461936403191526,0.4933535363342638,0.526418658861172
ik,0.4652996486923006,0.4565476940820506,0.4815629847032395,0.4047802618605408,0.4265781166870864,0.4749418125436686
sun,0.4376317052182889,0.4160260991042575,0.477998117329788,0.3540475336594073,0.35820645824181563,0.44708107009658493
