,all,person,no person,animal,sports,electronic
aim,3.040200364085998,3.013031342474674,3.082623757181046,2.9967741716799545,3.060447994927092,3.0321465837900745
cas,2.9047079626302548,2.874785136540272,2.9578796514573185,2.865887498699897,2.881293966470288,2.899315066600713
covsal,1.8243934255801384,1.835970002679552,1.7996325258008303,1.8368086974505449,1.8104704533613185,1.8426461332115809
gbvs,2.734753861947264,2.7114021241387487,2.7733592263339477,2.689584184095965,2.73900646806151,2.7218428945307465
icf,3.0851605238713966,3.00666796043463,3.2235483539245795,3.0327058595816543,3.2086284159270635,3.0121829288797293
ik,3.0719915790838552,3.1173371816425126,2.9822201993290136,2.8861471782669463,3.402759379487112,3.0301254850369843
sun,2.9971587310215173,2.975832707246026,3.0304879633812365,2.97625288583774,3.053593249124193,2.992602565348933
