,all,person,no person,animal,sports,electronic
aim,4.055746419371006,3.9562605099180574,4.241618974811928,3.8270071258954705,3.9567980883534033,4.1690009982759335
cas,4.231367592164063,4.176830570736168,4.333260770752667,3.9710370060393454,4.297401649227236,4.264198454228989
covsal,3.5285935534191646,3.4776781240554637,3.623720401223463,3.427408410895372,3.4694580509144197,3.584477590416003
gbvs,4.5019699282458765,4.427618326010691,4.6408832918023135,4.3128132195627895,4.50129722823013,4.590538447815645
icf,4.153634251521142,4.090456614227672,4.271670955965311,3.962488789539688,3.825227242403464,4.306452520422279
ik,3.826669537668181,3.7718833152343416,3.928224102369436,3.562991742236672,3.6903233989328297,3.879303919486862
sun,3.90474051465252,3.806608497328608,4.088083552182825,3.5721234948523097,3.792474592400955,3.9764772333217913
dg,3.62376204601788,3.4020959444642096,4.037907576545433,3.4711548611421748,2.748589593590129,3.844617304099352
