,all,person,no person,animal,sports,electronic
aim,0.673422445813385,0.6851015547766663,0.6516020107365489,0.660316076138272,0.7051294598703709,0.667844566294344
cas,0.7003534780763349,0.7141091672282648,0.6746533049706208,0.6901779245216468,0.7458231571855097,0.6887803759402059
covsal,0.7479074556081484,0.7547467046728985,0.7351294782246951,0.7516232766274519,0.7586699697860503,0.7450877038783758
gbvs,0.7526477848455839,0.7618599515394551,0.7354364131653822,0.7561968135116625,0.7821758357144972,0.7489747909604013
icf,0.7162687368113576,0.7281274074484263,0.6941128211890889,0.7086622952936925,0.7437018551347752,0.7098411471582738
ik,0.6635177944646337,0.6792998059855074,0.6340317815456864,0.6585854365609737,0.6962911208828771,0.6655510053106485
sun,0.6331863661846541,0.6388519489617865,0.6226011852817673,0.5959977848705866,0.6387442150241291,0.6358936584289936
