,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,2.8396289921749447,2.81284851563452,3.2728453809689744,3.1365313470596385,2.7540378467832043,2.851266255857888
covsal,1.752651170728054,1.7304188662826103,2.0638970487640123,1.8758479183759649,1.6842360874907687,1.7778811132214472
gbvs,2.6570775280743018,2.63215748310406,3.006106984771145,2.9302541133150517,2.5578729620138665,2.6921168904991117
icf,2.8225374692059937,2.792785871441356,3.3523254202652204,3.163002478182356,2.9327780526706384,2.8351927939430284
ik,2.8035895649149998,2.774152456027587,3.247741720545698,3.2136803658427646,2.6728739055456274,2.8575135734738852
sun,2.915937461358133,2.8877005692183007,3.3521517293575767,3.1929557186597437,2.8773667826309506,2.924671731451264
dg,3.658096566832437,3.638365971643793,3.921541617292814,4.0054302697790085,4.88424782777182,3.4248922829758017
