,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,0.0978459621973862,0.09634632033706024,0.10641483149887876,0.08624094048084775,0.09384445535005433,0.09723623516132726
covsal,0.08798505215037253,0.08673368015018144,0.09555300640777692,0.08836929185371221,0.08779798382670254,0.08808430531945427
gbvs,0.0865583276611997,0.08555760217231351,0.09034290674835492,0.0836933673635147,0.08925276896802925,0.08615203039565036
icf,0.09699784750865943,0.09547287906243836,0.11452116476034126,0.09793984545181517,0.08936749968438994,0.09686040191288202
ik,0.0988356572591176,0.09786449655765636,0.0916360731967164,0.09297141591844356,0.10150232502644403,0.09671379374317106
sun,0.0937934866442258,0.09296106273814676,0.08946920472550768,0.08982289734870127,0.10383195643036328,0.09185620515661808
