,all,person,no person,animal,sports,electronic
aim,0.5228742012913996,0.5184039674495301,0.4035478258621752,0.4359798501344314,0.5491851786542766,0.5038050723983729
cas,0.5297228736373673,0.5238283134278336,0.4942212521428387,0.459795089611448,0.5974682421357168,0.5225532358068938
covsal,0.6669050926658517,0.6631057510478172,0.5032701347460271,0.5700571950224155,0.6219327822747451,0.6860596618440327
gbvs,0.5217405894116578,0.517842572500105,0.4226523947238916,0.44659310382479545,0.5406366665937741,0.5281922475530135
icf,0.6602976857552223,0.6550138432789909,0.5721463905867527,0.6015884541940689,0.697403904874266,0.6525134584707895
ik,0.5923208657177694,0.5876530810702397,0.4306834632395244,0.5009916968812678,0.6152484688102853,0.5985911304659627
sun,0.5587262575472111,0.5547895346899864,0.4444965160662596,0.4496856856679236,0.6217209762870266,0.5541069241404166
