,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,0.4546928874891993,0.4528555796634408,0.5118744065561724,0.4253112727418597,0.4777829074423954,0.4487528189845133
covsal,0.5318272096689872,0.533301449414972,0.4859452583908855,0.5106180560827379,0.5225608941624998,0.5249702044448132
gbvs,0.5003867670572127,0.4982592951446233,0.5665989031122933,0.4744631342994081,0.4960032653859607,0.4943594795217813
icf,0.5199534108373682,0.519570847550543,0.5318597172130574,0.4815014126884407,0.5336547862759717,0.512617660140575
ik,0.4648264026862565,0.4646516963504016,0.4702636917103106,0.43283446670598463,0.4599105923112906,0.4638839301250976
sun,0.4152552781203211,0.4133650048949663,0.4740852101339175,0.3736392649799681,0.3861803922181488,0.41399252371901707
