,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,4.078112188193891,4.037826735500817,5.331894134253828,3.9572838912969184,4.389390644257455,4.047197513307311
covsal,2.82230831931592,2.8061645652598353,3.324741481265533,2.9793137309424247,2.608193141315716,2.858876183278406
gbvs,4.347550695314677,4.305093875153868,5.668910914605122,4.316489353831982,4.4714972163010875,4.355375741681179
icf,4.045329375794658,4.002429149245367,5.3804894877879335,3.8931844274314256,3.9890327072861727,4.038553638245778
ik,3.477609707458729,3.4275679938850816,5.035030385005934,3.520172087806163,2.9467328542642157,3.50624876333851
sun,3.867747307408567,3.8277119532957786,5.1137455731636905,3.635600721501098,3.958435718252701,3.8635348122978272
