,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,3.927179131537487,3.881750861255381,5.34101815562344,3.860390154668945,4.273431211981531,3.9212921591641736
covsal,3.3114066827151007,3.276442916272256,4.399564719966887,3.2533311946466283,3.278144486391033,3.3260633209741433
gbvs,4.2305261062179556,4.18441597356109,5.665586357273457,4.2178962382478895,4.393629573223016,4.245376748093806
icf,4.050197699307445,4.006281629808433,5.416973331674608,3.954141669371552,4.072084881676359,4.056134475686388
ik,3.646780270730413,3.597595873715207,5.1614589461578575,3.5455662434547865,3.826507563032728,3.637820507768264
sun,3.6289479644748655,3.5802996856503837,5.143001540134778,3.4724844041158844,3.741193467502712,3.6472845536633907
dg,2.8571743053323884,2.8073310249494474,4.408419256025948,2.8922423546942087,2.1572734747156708,2.979467184748274
