,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,4.027854548976921,3.9855183234243263,5.345461568726071,3.9266497693939715,4.3446012568686685,4.011470655936218
covsal,3.3748447778898725,3.346917169174638,4.244020355251742,3.5025594842155354,3.2757234618586515,3.383234972855916
gbvs,4.304130735473861,4.259936423867166,5.679565943641412,4.278267739418875,4.4398953577528015,4.313834966272864
icf,4.068141938626831,4.02519065416908,5.4048910977711335,3.9388236954699374,4.074687113956451,4.070766301057543
ik,3.537202481371823,3.4843458495200434,5.182230309411901,3.619174382844842,3.0378125855638123,3.5923964395117567
sun,3.80682368768926,3.7637249777009423,5.1481610903869335,3.6020551883734937,3.895827503964144,3.811924339844389
