,all,person,no person,animal,sports,electronic
aim,1.1138777320086528,1.1348725772021984,0.4604667336381009,0.9891109336088167,1.188137729762441,1.1162665734423638
cas,1.1170613292628433,1.1377024809764915,0.4746581381748067,0.9905190481396408,1.2740212206946049,1.111827949196546
covsal,1.2148840648695416,1.237774947834822,0.5024637276847939,1.1561946207300895,1.2465004027752309,1.2309006182118076
gbvs,1.2668166639894642,1.2861567756038843,0.6649050270100545,1.1901418586975359,1.3490862459812554,1.2803258710887344
icf,1.1973905352946574,1.2185623575137268,0.5384715784766829,1.0621692926064468,1.3206162866850406,1.2123641843195363
ik,1.1159808474884974,1.138736429800704,0.4077713979759509,1.004669244549384,1.2115993713968105,1.13547240758168
sun,1.043253563122785,1.0646476440930217,0.3774173696613474,0.8576349694724767,1.0574196102617557,1.0609404477224142
