,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,2.7951787932239216,2.7683858064109033,3.2908659716775013,3.1395505502698016,2.7159563417283867,2.8103460493218835
covsal,1.8939930741669575,1.878779446247712,2.2611970448269165,2.1997579856229943,1.7166710705143653,1.8700250017737499
gbvs,2.6198181177381907,2.594206127705652,3.0360324536741463,2.9556154716700265,2.476466142319792,2.6501122757014848
icf,2.8612626054778416,2.8307469927749462,3.428222756642258,3.213447113155277,3.041645536272636,2.9155355316189535
ik,3.7394457535844414,3.7409856424644268,3.3348851340016568,3.4136506021850472,5.641321644494648,3.393622906504346
sun,2.848162856796391,2.8201710322438616,3.3834511746898075,3.1864098272334465,2.79981759207176,2.8532093526550297
