,0.0,0.3,0.5,0.7
aim,0.571168177210234,0.762149721438724,0.9057187392447106,1.000455379943762
cas,0.6543679567764208,0.7830985511082802,0.9014763035078102,1.0176316944074888
covsal,0.7457172100934129,0.9024214631380242,1.0253097145014283,1.0981197303510477
gbvs,0.9111988231366905,1.0222949308603948,1.1124919262415967,1.1729054070618214
icf,0.8672406971739698,0.9900007085040675,1.0659793195354303,1.091595705816015
ik,0.5481028738822759,0.7638693062437896,0.9159555152220396,1.0023716164655045
sun,0.3592401241706033,0.5825502569355797,0.7638145004222153,0.9102189340556336
