,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,0.4311961223206591,0.42870696384427454,0.5086648300040559,0.4065558984924614,0.4565637771647924,0.4254017470079442
covsal,0.4876827607002113,0.4876695035702107,0.4880953550522709,0.4710834565587052,0.4780526087417854,0.48049783830146203
gbvs,0.4772612093915688,0.474430880493793,0.565347976108061,0.4555238345554402,0.474417000161443,0.4714861357938426
icf,0.4937094817441266,0.4924924607332838,0.5315861560611704,0.4627508129547747,0.506133516017784,0.4856588015231717
ik,0.4254947496002358,0.4241417146670716,0.4676045102752437,0.3992120351181991,0.4243623336439767,0.4249348159511564
sun,0.3812115361564111,0.3782760884179465,0.4725698586290361,0.3464722704305572,0.3569937186487009,0.3791915317286947
