,all,person,no person,animal,sports,electronic
aim,0.0,0.0,0.0,0.0,0.0,0.0
cas,0.7099235317088796,0.7123382974949349,0.634770106734709,0.6960219528568904,0.7470966790692154,0.7100549166520139
covsal,0.765117891461657,0.7672735385346166,0.6980288754154621,0.7680343116871313,0.761276162690095,0.7671552823162141
gbvs,0.7686423242656141,0.7706707593656749,0.7055124563555579,0.7666303117992911,0.7743943350896769,0.7718332346475298
icf,0.7386982489178977,0.7409161907723021,0.6696704667144971,0.7195201288386394,0.7626789888568963,0.7398406492204395
ik,0.6997328438590221,0.7022392348470587,0.6217278182109447,0.6832161813282782,0.7190786004886129,0.7038966463646587
sun,0.6628284452065648,0.6648983435350342,0.5984081400858382,0.622080186448193,0.6524293796055408,0.6673842264514324
